 # File h.dat, created by Task#1 of TABOO on 2025.03.09 time=16.06.51
 # These h numbers are of _tidal_ type
 51        0.27823245E-01       0.56273356E+00       0.15744950E-05       0.16088935E-05       0.55421944E-24       0.52974064E-01       0.45297200E-03      -0.82198833E-28       0.10231922E-03       0.16148898E-04       0.56659234E-24       0.17172267E-06       0.46919436E-08      -0.45120492E-25
 52        0.27355627E-01       0.54484335E+00       0.13520382E-05       0.12794760E-05       0.15895322E-24       0.51753086E-01       0.44206598E-03       0.14605481E-28       0.90720142E-04       0.15163659E-04       0.15689887E-25       0.14515693E-06       0.37331545E-08      -0.15120054E-26
 53        0.26903076E-01       0.52717751E+00       0.11568314E-05       0.10148172E-05       0.45502796E-25       0.50572385E-01       0.43117304E-03      -0.17702174E-28       0.80291631E-04       0.14262996E-04       0.41096802E-24       0.12242157E-06       0.29689917E-08      -0.38255003E-25
 54        0.26465033E-01       0.50977340E+00       0.98640088E-06       0.80283714E-06       0.13003120E-25       0.49430037E-01       0.42030194E-03       0.63262447E-28       0.70932462E-04       0.13438425E-04      -0.29170561E-24       0.10302412E-06       0.23603158E-08       0.24071507E-25
 55        0.26040955E-01       0.49266469E+00       0.83831296E-06       0.63355514E-06       0.37100508E-26       0.48324231E-01       0.40946449E-03      -0.11585683E-28       0.62547235E-04       0.12682232E-04       0.10497128E-24       0.86522593E-07       0.18757589E-08      -0.97781563E-26
 56        0.25630313E-01       0.47588127E+00       0.71022095E-06       0.49876039E-06       0.10567221E-26       0.47253262E-01       0.39867443E-03       0.27006978E-28       0.55046711E-04       0.11987368E-04      -0.21613470E-24       0.72523185E-07       0.14902074E-08       0.19593338E-25
 57        0.25232595E-01       0.45944931E+00       0.59989949E-06       0.39172654E-06       0.30034257E-27       0.46215523E-01       0.38794666E-03       0.67161528E-28       0.48347961E-04       0.11347362E-04      -0.17514719E-24       0.60677281E-07       0.11835741E-08       0.12727747E-25
 58        0.24847308E-01       0.44339126E+00       0.50526834E-06       0.30696578E-06       0.85669461E-28       0.45209504E-01       0.37729661E-03      -0.47538084E-29       0.42374363E-04       0.10756243E-04      -0.23466879E-25       0.50678125E-07       0.93980736E-09       0.21724849E-26
 59        0.24473973E-01       0.42772599E+00       0.42440720E-06       0.24001842E-06       0.24213715E-28       0.44233777E-01       0.36673966E-03      -0.41788149E-28       0.37055481E-04       0.10208471E-04       0.13006610E-24       0.42257281E-07       0.74609061E-09      -0.11539018E-25
 60        0.24112130E-01       0.41246889E+00       0.35556287E-06       0.18727407E-06       0.68836086E-29       0.43287003E-01       0.35629085E-03       0.47514256E-28       0.32326869E-04       0.96988829E-05      -0.46220003E-24       0.35181040E-07       0.59219890E-09       0.46941861E-25
 61        0.23761336E-01       0.39763210E+00       0.29715046E-06       0.14582066E-06       0.20935406E-29       0.42367915E-01       0.34596451E-03       0.14072952E-27       0.28129796E-04       0.92226451E-05      -0.48655358E-24       0.29246886E-07       0.46998071E-09       0.44178241E-25
 62        0.23421162E-01       0.38322469E+00       0.24774984E-06       0.11331763E-06       0.39484756E-30       0.41475321E-01       0.33577410E-03      -0.26474399E-28       0.24410927E-04       0.87752265E-05       0.17515965E-24       0.24280089E-07       0.37294190E-09      -0.19374966E-25
 63        0.23091198E-01       0.36925288E+00       0.20609867E-06       0.87890198E-07       0.15356228E-30       0.40608098E-01       0.32573203E-03      -0.10430570E-27       0.21121979E-04       0.83523832E-05       0.20197745E-24       0.20130508E-07       0.29591196E-09      -0.13202100E-25
 64        0.22771049E-01       0.35572026E+00       0.17108302E-06       0.68041530E-07       0.29197901E-30       0.39765183E-01       0.31584962E-03      -0.10378202E-27       0.18219333E-04       0.79501615E-05       0.19992791E-24       0.16669608E-07       0.23477656E-09      -0.12877933E-25
 65        0.22460336E-01       0.34262805E+00       0.14172639E-06       0.52580309E-07       0.28953265E-30       0.38945574E-01       0.30613700E-03      -0.10347070E-27       0.15663649E-04       0.75649192E-05       0.34565467E-24       0.13787738E-07       0.18626348E-09      -0.32177943E-25
 66        0.22158694E-01       0.32997532E+00       0.11717799E-06       0.40561212E-07       0.60130503E-31       0.38148327E-01       0.29660311E-03      -0.13350064E-27       0.13419457E-04       0.71933635E-05       0.27959885E-24       0.11391652E-07       0.14777148E-09      -0.22235926E-25
 67        0.21865775E-01       0.31775925E+00       0.96700618E-07       0.31236271E-07      -0.46725674E-30       0.37372545E-01       0.28725574E-03      -0.38101048E-28       0.11454755E-04       0.68326045E-05       0.22684652E-25       0.94022981E-08       0.11723353E-09       0.12312458E-26
 68        0.21581242E-01       0.30597530E+00       0.79658838E-07       0.24015300E-07      -0.14187257E-30       0.36617383E-01       0.27810150E-03      -0.20208297E-27       0.97406103E-05       0.64802165E-05       0.64873751E-24       0.77528438E-08       0.93007726E-10      -0.64024023E-25
 69        0.21304775E-01       0.29461750E+00       0.65507467E-07       0.18433843E-07      -0.45855288E-31       0.35882041E-01       0.26914592E-03       0.65256530E-28       0.82507827E-05       0.61343001E-05      -0.12181054E-24       0.63869335E-08       0.73790287E-10       0.10366268E-25
 70        0.21036066E-01       0.28367860E+00       0.53780828E-07       0.14127309E-07       0.67698142E-32       0.35165761E-01       0.26039347E-03       0.70878872E-28       0.69613757E-05       0.57935326E-05      -0.22999702E-24       0.52571620E-08       0.58546196E-10       0.22817797E-25
